Station Name,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Detection Limit.1,Detection Limit Unit.1,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
WW055,05/16/2021,10:45:00,Grab,Water,1.0,Temperature - 00011,18.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Diane and Bill Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/22/2021,10:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Diane and Bill Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/22/2021,10:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,tons of pollen everywhere!!,Tiogue Lake,Diane and Bill Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/22/2021,10:30:00,Composite,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,tons of pollen everywhere!!,Tiogue Lake,Diane and Bill Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/22/2021,10:30:00,Grab,Water,0.1,Temperature - 00011,21.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,tons of pollen everywhere!!,Tiogue Lake,Diane and Bill Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/22/2021,10:30:00,Grab,Water,1.0,Temperature - 00011,21.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,tons of pollen everywhere!!,Tiogue Lake,Diane and Bill Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/30/2021,10:40:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,Failed to record weather.  Sorry,Tiogue Lake,Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/30/2021,10:40:00,Composite,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,Failed to record weather.  Sorry,Tiogue Lake,Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/30/2021,10:40:00,Grab,Water,0.1,Temperature - 00011,22.1,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Failed to record weather.  Sorry,Tiogue Lake,Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,05/30/2021,10:40:00,Grab,Water,1.0,Temperature - 00011,22.3,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Failed to record weather.  Sorry,Tiogue Lake,Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/06/2021,8:45:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/06/2021,8:45:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/06/2021,8:45:00,Composite,Water,,Secchi Depth - 00069,2.3,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/06/2021,8:45:00,Grab,Water,0.1,Temperature - 00011,23.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/06/2021,8:45:00,Grab,Water,1.0,Temperature - 00011,23.1,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/21/2021,11:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/21/2021,11:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.7,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/21/2021,11:30:00,Composite,Water,,Secchi Depth - 00069,1.1,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/21/2021,11:30:00,Grab,Water,0.1,Temperature - 00011,26.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/21/2021,11:30:00,Grab,Water,1.0,Temperature - 00011,27.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/27/2021,10:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.95,m,,0.1,m,0.1,m,,,,,,,Very heavy rain on 6.24.21,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/27/2021,10:15:00,Composite,Water,,Secchi Depth - 00069,0.7,m,,0.1,m,0.1,m,,,,,,,Very heavy rain on 6.24.21,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/27/2021,10:15:00,Grab,Water,0.1,Temperature - 00011,24.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Very heavy rain on 6.24.21,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,06/27/2021,10:15:00,Grab,Water,1.0,Temperature - 00011,24.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Very heavy rain on 6.24.21,Tiogue Lake,Bill and Diane Kowal,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/04/2021,10:15:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/04/2021,10:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/04/2021,10:15:00,Composite,Water,,Secchi Depth - 00069,2.4,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/04/2021,10:15:00,Grab,Water,0.1,Temperature - 00011,22.4,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/04/2021,10:15:00,Grab,Water,1.0,Temperature - 00011,22.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,Alkalinity - 00410,26.2,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,"Tropical Storm Elsa passed through on 7/9/21 3"" rain",Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,0.5,Enterococci - 31639,93.3,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.097,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.281,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.06,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,pH - 00400,6.7,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",12.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,"Phosphorus, Total - 00665",23.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Composite,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,"Tropical Storm Elsa passed through on 7/9/21 3"" rain",Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,0.1,Temperature - 00011,24.3,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"Tropical Storm Elsa passed through on 7/9/21 3"" rain",Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/10/2021,10:15:00,Grab,Water,1.0,Temperature - 00011,24.3,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,"Tropical Storm Elsa passed through on 7/9/21 3"" rain",Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/17/2021,9:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/17/2021,9:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/17/2021,9:00:00,Composite,Water,,Secchi Depth - 00069,2.25,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/17/2021,9:00:00,Grab,Water,0.1,Temperature - 00011,27.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/17/2021,9:00:00,Grab,Water,1.0,Temperature - 00011,27.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/24/2021,9:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",10.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/24/2021,9:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.8,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/24/2021,9:00:00,Composite,Water,,Secchi Depth - 00069,1.08,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/24/2021,9:00:00,Grab,Water,0.1,Temperature - 00011,25.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/24/2021,9:00:00,Grab,Water,1.0,Temperature - 00011,25.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/31/2021,9:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.75,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/31/2021,9:00:00,Composite,Water,,Secchi Depth - 00069,1.31,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/31/2021,9:00:00,Grab,Water,0.1,Temperature - 00011,24.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,07/31/2021,9:00:00,Grab,Water,1.0,Temperature - 00011,23.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/07/2021,15:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/07/2021,15:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,,0.1,m,0.1,m,,,,,,,Tide = NA,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/07/2021,15:30:00,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,Tide = NA,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/07/2021,15:30:00,Grab,Water,0.1,Temperature - 00011,26.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Tide = NA,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/07/2021,15:30:00,Grab,Water,1.0,Temperature - 00011,27.4,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Tide = NA,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/14/2021,9:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/14/2021,9:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/14/2021,9:30:00,Composite,Water,,Secchi Depth - 00069,1.98,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/14/2021,9:30:00,Grab,Water,0.1,Temperature - 00011,29.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/14/2021,9:30:00,Grab,Water,1.0,Temperature - 00011,30.3,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul Mcallister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/28/2021,12:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/28/2021,12:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.75,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/28/2021,12:00:00,Composite,Water,,Secchi Depth - 00069,1.61,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/28/2021,12:00:00,Grab,Water,0.1,Temperature - 00011,27.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,08/28/2021,12:00:00,Grab,Water,1.0,Temperature - 00011,28.3,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Paul McAllister,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/04/2021,#NUM!,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,,0.1,m,0.1,m,,,,,,,4 inches of rain from hurricane ida 2 days ago,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/04/2021,#NUM!,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,4 inches of rain from hurricane ida 2 days ago,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/04/2021,#NUM!,Grab,Water,0.1,Temperature - 00011,23.1,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,4 inches of rain from hurricane ida 2 days ago,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/04/2021,#NUM!,Grab,Water,1.0,Temperature - 00011,23.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,4 inches of rain from hurricane ida 2 days ago,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/15/2021,#NUM!,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Gerard Narkiewicz Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/15/2021,#NUM!,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,,0.1,m,0.1,m,,,,,,,some blue green algae present,Tiogue Lake,Gerard Narkiewicz Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/15/2021,#NUM!,Composite,Water,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,,,,some blue green algae present,Tiogue Lake,Gerard Narkiewicz Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/15/2021,#NUM!,Grab,Water,0.1,Temperature - 00011,24.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,some blue green algae present,Tiogue Lake,Gerard Narkiewicz Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/15/2021,#NUM!,Grab,Water,1.0,Temperature - 00011,23.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,some blue green algae present,Tiogue Lake,Gerard Narkiewicz Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/20/2021,10:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/20/2021,10:30:00,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/20/2021,10:30:00,Grab,Water,0.1,Temperature - 00011,24.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/20/2021,10:30:00,Grab,Water,1.0,Temperature - 00011,23.6,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/25/2021,15:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/25/2021,15:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/25/2021,15:00:00,Composite,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/25/2021,15:00:00,Grab,Water,0.1,Temperature - 00011,23.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,09/25/2021,15:00:00,Grab,Water,1.0,Temperature - 00011,23.8,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/02/2021,9:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/02/2021,9:30:00,Composite,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/02/2021,9:30:00,Grab,Water,0.1,Temperature - 00011,18.4,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/02/2021,9:30:00,Grab,Water,1.0,Temperature - 00011,18.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Tiogue Lake,"Lisa Narkiewicz, Gerry Narkiewicz",,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW055,10/12/2021,11:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Tiogue Lake,Lisa Narkiewicz,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
