Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,Watershed Code,Monitor 1,Monitor 2
WW238,10/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",50,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Rte 44,WO,,
WW239,05/13/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",30,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Saw Mill,WO,,
WW239,07/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Saw Mill,WO,,
WW239,10/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",54,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Saw Mill,WO,,
WW242,05/12/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",15,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,06/10/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,07/23/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,08/27/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",23,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,09/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,10/20/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",24,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW244,05/14/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,06/10/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",21,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,07/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",27,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,08/26/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,09/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,10/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",40,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW245,05/13/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,06/11/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,07/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",24,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,08/26/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",15,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,09/26/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,10/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",45,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW249,05/12/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,05/14/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",26,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,06/18/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",26,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,07/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",46,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,08/27/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",190,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,09/24/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",31,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,10/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",27,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW251,05/14/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",354,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,06/10/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",201,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,07/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",99,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,08/26/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",318,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,09/24/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",92,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,10/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",87,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW252,05/13/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",154,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,06/10/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",48,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,07/23/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",58,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,08/26/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",77,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,09/24/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",65,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,10/20/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",59,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW256,05/14/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",35,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,06/10/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",23,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,07/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",30,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,08/27/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",86,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,09/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",26,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,10/22/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW26,05/14/2016,,Grab,Water,1,"Phosphorus, Total - 00665",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Meadowbrook Pond,WD,,
WW26,07/21/2016,,Grab,Water,1,"Phosphorus, Total - 00665",17,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Meadowbrook Pond,WD,,
WW26,10/22/2016,,Grab,Water,1,"Phosphorus, Total - 00665",71,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Meadowbrook Pond,WD,,
WW27,05/14/2016,,Grab,Water,1,"Phosphorus, Total - 00665",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,05/14/2016,,Grab,Water,4,"Phosphorus, Total - 00665",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,07/23/2016,,Grab,Water,1,"Phosphorus, Total - 00665",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,07/23/2016,,Grab,Water,4,"Phosphorus, Total - 00665",27,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,09/24/2016,,Grab,Water,1,"Phosphorus, Total - 00665",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,09/24/2016,,Grab,Water,4,"Phosphorus, Total - 00665",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,10/22/2016,,Grab,Water,1,"Phosphorus, Total - 00665",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,10/22/2016,,Grab,Water,4,"Phosphorus, Total - 00665",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW29,05/14/2016,,Grab,Water,1,"Phosphorus, Total - 00665",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,05/14/2016,,Grab,Water,4.5,"Phosphorus, Total - 00665",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,07/23/2016,,Grab,Water,1,"Phosphorus, Total - 00665",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,07/23/2016,,Grab,Water,4,"Phosphorus, Total - 00665",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,09/24/2016,,Grab,Water,1,"Phosphorus, Total - 00665",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,09/24/2016,,Grab,Water,4,"Phosphorus, Total - 00665",20,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW296,05/12/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",36,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,06/11/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",54,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,07/23/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",78,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,08/27/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",113,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,09/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",39,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,10/20/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",67,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW30,05/12/2016,,Grab,Water,1,"Phosphorus, Total - 00665",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,05/12/2016,,Grab,Water,4.6,"Phosphorus, Total - 00665",18,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,07/22/2016,,Grab,Water,1,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,07/22/2016,,Grab,Water,5,"Phosphorus, Total - 00665",23,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,08/26/2016,,Grab,Water,1,"Phosphorus, Total - 00665",17,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,08/26/2016,,Grab,Water,4.2,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,09/24/2016,,Grab,Water,1,"Phosphorus, Total - 00665",17,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,09/24/2016,,Grab,Water,4.7,"Phosphorus, Total - 00665",31,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,10/20/2016,,Grab,Water,1,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,10/20/2016,,Grab,Water,4.5,"Phosphorus, Total - 00665",28,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW304,05/12/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,06/11/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",23,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,07/23/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,08/27/2016,,Grab,Water,0.25,"Phosphorus, Total - 00665",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,09/23/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,10/20/2016,,Grab,Water,0.2,"Phosphorus, Total - 00665",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW308,05/14/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",21,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
WW308,06/12/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
WW308,07/23/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",323,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
WW308,08/27/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",73,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
WW308,09/24/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",36,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
WW308,10/22/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",52,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
WW31,05/14/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River - Bradford,WD,,
WW31,06/11/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",31,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River - Bradford,WD,,
WW31,07/23/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",23,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River - Bradford,WD,,
WW31,08/27/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River - Bradford,WD,,
WW31,09/24/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",27,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River - Bradford,WD,,
WW31,10/22/2016,,Grab,Water,0.3,"Phosphorus, Total - 00665",24,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River - Bradford,WD,,
WW318,05/14/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",31,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #6 - Ponaug Marina,GB,,
WW318,06/24/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",1392,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #6 - Ponaug Marina,GB,,
WW318,07/23/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",148,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #6 - Ponaug Marina,GB,,
WW318,08/27/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",106,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #6 - Ponaug Marina,GB,,
WW318,09/24/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",128,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #6 - Ponaug Marina,GB,,
WW318,10/22/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",77,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #6 - Ponaug Marina,GB,,
WW325,05/12/2016,,Grab,Water,0.5,"Phosphorus, Total - 00665",45,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #13 - EG Town Dock,GB,,
WW325,06/10/2016,,Grab,Water,1,"Phosphorus, Total - 00665",94,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GrBay #13 - EG Town Dock,GB,,
