WW ID,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter #,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed
WW27,10/20/2018,8:30 AM,Grab,Water,4,"Nitrate + Nitrite, Dissolved - 00631",0.325,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.32,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,4,"Nitrogen, Ammonia Dissolved as N - 00608",0.37,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.845,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,4,"Nitrogen, Total (unfiltered) - 00600",1.11,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,1,pH - 00400,6.9,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,4,pH - 00400,6.7,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,4,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,1,"Phosphorus, Total - 00665",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,4,"Phosphorus, Total - 00665",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Composite,Water,,Secchi Depth - 00069,4.56,m,,0.1,m,0.1,m,,,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,1,Temperature - 00011,13,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mishnock Lake,Wahl,Brown,PA
WW27,10/20/2018,8:30 AM,Grab,Water,4,Temperature - 00011,12,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Mishnock Lake,Wahl,Brown,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,Alkalinity - 00410,7.8,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,Chloride - 00940,216,mg/l,,1,mg/l,1,mg/l,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,Chloride - 00940,482,mg/l,,1,mg/l,1,mg/l,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",8.1,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,10.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,Dissolved Oxygen - 00300,2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,0.5,Enterococci - 31639,6.4,MPN/100,,1,MPN/100,1,MPN/100,URIWW,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,"Nitrogen, Ammonia Dissolved as N - 00608",0.285,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.38,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,"Nitrogen, Total (unfiltered) - 00600",0.72,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,pH - 00400,6.5,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,pH - 00400,6.3,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,"Phosphorus, Dissolved - 00666",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,"Phosphorus, Total - 00665",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,"Phosphorus, Total - 00665",40,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Composite,Water,,Secchi Depth - 00069,2.53,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,0.1,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,1,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/5/2018,10:00 AM,Grab,Water,7,Temperature - 00011,10.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",8,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Grab,Water,1,Dissolved Oxygen - 00300,8.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Grab,Water,7,Dissolved Oxygen - 00300,1.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Composite,Water,,Secchi Depth - 00069,3.55,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Grab,Water,0.1,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Grab,Water,1,Temperature - 00011,17.8,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/14/2018,11:30 AM,Grab,Water,7,Temperature - 00011,10,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",0.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",8,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Grab,Water,1,Dissolved Oxygen - 00300,8.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Grab,Water,7,Dissolved Oxygen - 00300,0.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Composite,Water,,Secchi Depth - 00069,5.15,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Grab,Water,0.1,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Grab,Water,1,Temperature - 00011,19,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/21/2018,10:25 AM,Grab,Water,7,Temperature - 00011,10.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",8,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Grab,Water,1,Dissolved Oxygen - 00300,8.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Grab,Water,7,Dissolved Oxygen - 00300,1.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Composite,Water,,Secchi Depth - 00069,6.24,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Grab,Water,0.1,Temperature - 00011,20,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Grab,Water,1,Temperature - 00011,19.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,5/29/2018,1:00 PM,Grab,Water,7,Temperature - 00011,10.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.9,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Grab,Water,7,Dissolved Oxygen - 00300,1.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Composite,Water,,Secchi Depth - 00069,6.8,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Grab,Water,0.1,Temperature - 00011,23,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Grab,Water,1,Temperature - 00011,22.8,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/3/2018,10:45 AM,Grab,Water,7,Temperature - 00011,9.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,,Grab,Water,1,Alkalinity - 00410,9.5,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,1,Chloride - 00940,208,mg/l,,1,mg/l,1,mg/l,,,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,7,Chloride - 00940,574,mg/l,,1,mg/l,1,mg/l,,,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,10:45 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,10:45 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.85,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,10:45 AM,Grab,Water,1,Dissolved Oxygen - 00300,8.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,10:45 AM,Grab,Water,7,Dissolved Oxygen - 00300,1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,10:35:00 AM,Grab,Water,0.5,Enterococci - 31639,4.1,MPN/100,,1,MPN/100,1,MPN/100,URIWW,,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,7,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,7,"Nitrogen, Ammonia Dissolved as N - 00608",0.705,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.34,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,7,"Nitrogen, Total (unfiltered) - 00600",1.055,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,1,pH - 00400,7.3,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,7,pH - 00400,6.3,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,1,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,7,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,1,"Phosphorus, Total - 00665",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,,Grab,Water,7,"Phosphorus, Total - 00665",45,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Sand Pond (N. of Airport),,,PA
WW38,6/8/2018,10:45 AM,Composite,Water,,Secchi Depth - 00069,5.19,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,10:45 AM,Grab,Water,0.1,Temperature - 00011,22,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,10:45 AM,Grab,Water,1,Temperature - 00011,20.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,6/8/2018,10:45 AM,Grab,Water,7,Temperature - 00011,10.8,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.75,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Grab,Water,6.5,Dissolved Oxygen - 00300,3.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Composite,Water,,Secchi Depth - 00069,6.5,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Grab,Water,0.1,Temperature - 00011,30,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Grab,Water,1,Temperature - 00011,28,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/2/2018,11:45 AM,Grab,Water,6.5,Temperature - 00011,13.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW & RA,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.7,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Grab,Water,6.5,Dissolved Oxygen - 00300,3.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Composite,Water,,Secchi Depth - 00069,6.85,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Grab,Water,0.1,Temperature - 00011,27,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Grab,Water,1,Temperature - 00011,26,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/7/2018,10:00 AM,Grab,Water,6.5,Temperature - 00011,12.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Sand Pond (N. of Airport),PR & JW,Blakeslee,PA
WW38,7/16/2018,,Grab,Water,1,Alkalinity - 00410,9.7,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Sand Pond (N. of Airport),,,PA
WW38,7/16/2018,11:07 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Sand Pond (N. of Airport),PR & JW & DA,Blakeslee,PA
WW38,7/16/2018,11:07 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",7.6,m,,0.1,m,0.1,m,,,,,,,,Sand Pond (N. of Airport),PR & JW & DA,Blakeslee,PA
WW38,7/16/2018,11:07 AM,Grab,Water,1,Dissolved Oxygen - 00300,7.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Sand Pond (N. of Airport),PR & JW & DA,Blakeslee,PA
