Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Comments,Location,
WW59,05/20/2011,9:45,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.28,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",1.180,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",1.030,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,5.5,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,1,"Phosphorus, Dissolved - 00666",12,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",8,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,1,"Phosphorus, Total - 00665",57,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,5.5,"Phosphorus, Total - 00665",27,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,05/20/2011,9:45,,,,Secchi Depth - 00069,1.25,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,0.2,Temperature - 00011,16,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,1,Temperature - 00011,16,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,05/20/2011,9:45,Grab,Water,5.5,Temperature - 00011,15.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,05/27/2011,8:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,05/27/2011,8:00,,,,Secchi Depth - 00069,1.25,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,05/27/2011,8:00,Grab,Water,0.2,Temperature - 00011,20,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,05/27/2011,8:00,Grab,Water,1,Temperature - 00011,19.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,05/27/2011,8:00,Grab,Water,5.5,Temperature - 00011,16.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/05/2011,12:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",17.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Warwick Pond,
WW59,06/05/2011,12:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.4,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,06/05/2011,12:30,Grab,Water,5.5,Dissolved Oxygen - 00300,0.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,06/05/2011,12:30,,,,Secchi Depth - 00069,1.29,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,06/05/2011,12:30,Grab,Water,0.2,Temperature - 00011,23,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/05/2011,12:30,Grab,Water,1,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/05/2011,12:30,Grab,Water,5.5,Temperature - 00011,17,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/13/2011,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.6,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,06/13/2011,,,,,Secchi Depth - 00069,1.11,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,06/13/2011,,Grab,Water,0.2,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/13/2011,,Grab,Water,1,Temperature - 00011,20.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/13/2011,,Grab,Water,5.5,Temperature - 00011,16.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,Alkalinity - 00410,,mg/l,N,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,Lab error - new meter not functioning properly,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",17.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Warwick Pond,
WW59,06/16/2011,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,Dissolved Oxygen - 00300,7.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,0.5,Enterococci - 31639,9.7,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.08,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",1.015,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.770,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",1.550,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,06/16/2011,,Grab,Water,5.5,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",8,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,"Phosphorus, Total - 00665",29,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,5.5,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,06/16/2011,,,,,Secchi Depth - 00069,1.13,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,0.2,Temperature - 00011,19.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,1,Temperature - 00011,20.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/16/2011,,Grab,Water,5.5,Temperature - 00011,16.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/18/2011,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.315,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Warwick Pond,
WW59,06/18/2011,,Grab,Water,5.5,"Nitrate + Nitrite, Dissolved - 00631",0.095,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Warwick Pond,
WW59,06/24/2011,,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,06/24/2011,,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,06/24/2011,,Grab,Water,0.2,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/24/2011,,Grab,Water,1,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,06/24/2011,,Grab,Water,5.5,Temperature - 00011,16.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/02/2011,8:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",14.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Warwick Pond,
WW59,07/02/2011,8:30,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",11.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Warwick Pond,
WW59,07/02/2011,8:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.4,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,07/02/2011,8:30,Grab,Water,1,Dissolved Oxygen - 00300,9.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,07/02/2011,8:30,Grab,Water,5.5,Dissolved Oxygen - 00300,0.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,07/02/2011,8:30,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,07/02/2011,8:30,Grab,Water,0.2,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/02/2011,8:30,Grab,Water,1,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/02/2011,8:30,Grab,Water,5.5,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/11/2011,8:45,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.4,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,07/11/2011,8:45,,,,Secchi Depth - 00069,1.49,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,07/11/2011,8:45,Grab,Water,0.2,Temperature - 00011,26,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/11/2011,8:45,Grab,Water,1,Temperature - 00011,26.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/11/2011,8:45,Grab,Water,5.5,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/16/2011,8:15,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",17.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Warwick Pond,
WW59,07/16/2011,8:15,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",14.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Warwick Pond,
WW59,07/16/2011,8:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,07/16/2011,8:15,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,07/16/2011,8:15,,,,Secchi Depth - 00069,1.38,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,07/16/2011,8:15,Grab,Water,0.2,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/16/2011,8:15,Grab,Water,1,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/16/2011,8:15,Grab,Water,5.5,Temperature - 00011,19,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,Alkalinity - 00410,,mg/l,N,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,Lab error - new meter not functioning properly,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Warwick Pond,
WW59,07/22/2011,7:15,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",10.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Warwick Pond,
WW59,07/22/2011,7:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.3,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,Dissolved Oxygen - 00300,7.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,0.5,Enterococci - 31639,3.1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5,"Nitrogen, Ammonia Dissolved as N - 00608",1.855,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.400,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",2.360,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5.5,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,"Phosphorus, Dissolved - 00666",4,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5,"Phosphorus, Dissolved - 00666",5,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,"Phosphorus, Total - 00665",21,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5.5,"Phosphorus, Total - 00665",18,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,07/22/2011,7:15,,,,Secchi Depth - 00069,1.34,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,0.2,Temperature - 00011,28,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,1,Temperature - 00011,27.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/22/2011,7:15,Grab,Water,5.5,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/29/2011,8:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,07/29/2011,8:30,,,,Secchi Depth - 00069,1.29,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,07/29/2011,8:30,Grab,Water,0.2,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/29/2011,8:30,Grab,Water,1,Temperature - 00011,26,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,07/29/2011,8:30,Grab,Water,5.5,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/05/2011,8:15,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Warwick Pond,
WW59,08/05/2011,8:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.3,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,08/05/2011,8:15,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,08/05/2011,8:15,,,,Secchi Depth - 00069,1.63,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,08/05/2011,8:15,Grab,Water,0.2,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/05/2011,8:15,Grab,Water,1,Temperature - 00011,26,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/05/2011,8:15,Grab,Water,5.5,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/12/2011,7:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.4,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,08/12/2011,7:30,,,,Secchi Depth - 00069,1.93,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,08/12/2011,7:30,Grab,Water,0.2,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/12/2011,7:30,Grab,Water,1,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/12/2011,7:30,Grab,Water,5.5,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,Alkalinity - 00410,,mg/l,N,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,Lab error - new meter not functioning properly,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",16.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Warwick Pond,
WW59,08/19/2011,8:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,Dissolved Oxygen - 00300,8.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,0.5,Enterococci - 31639,5.3,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,"Nitrogen, Ammonia Dissolved as N - 00608",2,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.370,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,"Nitrogen, Total (unfiltered) - 00600",2.480,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,"Phosphorus, Dissolved - 00666",10,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,"Phosphorus, Dissolved - 00666",4,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,"Phosphorus, Total - 00665",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Warwick Pond,
WW59,08/19/2011,8:15,,,,Secchi Depth - 00069,1.68,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,0.2,Temperature - 00011,24.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,1,Temperature - 00011,24.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/19/2011,8:15,Grab,Water,5.5,Temperature - 00011,19,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/27/2011,8:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.5,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,08/27/2011,8:15,,,,Secchi Depth - 00069,1.36,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,08/27/2011,8:15,Grab,Water,0.2,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,08/27/2011,8:15,Grab,Water,1,Temperature - 00011,24.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,09/10/2011,9:00,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",44.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Warwick Pond,
WW59,09/10/2011,9:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",6.7,m,,0,m,0.1,m,,,,Warwick Pond,
WW59,09/10/2011,9:00,Grab,Water,5.5,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Warwick Pond,
WW59,09/10/2011,9:00,,,,Secchi Depth - 00069,0.93,m,,0.1,m,0.1,m,,,,Warwick Pond,
WW59,09/10/2011,9:00,Grab,Water,0.2,Temperature - 00011,22,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
WW59,09/10/2011,9:00,Grab,Water,1,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Warwick Pond,
